Paper title,Paper link,Year of publishing,Number of citations,Keywords,Relevant for study,Duplicate,Reviewer,Applicable/Non Applicable,Reason for choosing/ not choosing the research paper
Mitigating Write Disturbance in Non-Volatile Memory via Coupling Machine Learning with Out-of-Place Updates,https://ieeexplore.ieee.org/abstract/document/10476469/,2024.0,4,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
echofs: A Scheduler-guided Temporary Filesystem to leverage Node-local NVMs,https://ieeexplore.ieee.org/abstract/document/8645894/,2018.0,6,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Flexhm: A practical system for heterogeneous memory with flexible and efficient performance optimizations,https://dl.acm.org/doi/abs/10.1145/3565885,2022.0,5,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
The ECP SICM project: Managing complex memory hierarchies for exascale applications,https://journals.sagepub.com/doi/abs/10.1177/10943420241288243,2025.0,1,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Crash consistency in encrypted non-volatile main memory systems,https://ieeexplore.ieee.org/abstract/document/8327018/,2018.0,118,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Smart scheduler: an adaptive NVM-aware thread scheduling approach on NUMA systems,https://link.springer.com/article/10.1007/s42514-022-00110-2,2022.0,5,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Multi-Granularity Shadow Paging with NVM Write Optimization for Crash-Consistent Memory-Mapped I/O,https://ieeexplore.ieee.org/abstract/document/10071009/,2023.0,1,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Appearances of the Birthday Paradox in High Performance Computing,https://arxiv.org/abs/1909.12195,1909.0,0,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Survey on storage-accelerator data movement,https://link.springer.com/article/10.1007/s42514-022-00112-0,2022.0,2,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Enabling Independent Communication for FPGAs in High Performance Computing,https://research.manchester.ac.uk/files/184636529/FULL_TEXT.PDF,2020.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Characterizing and modeling non-volatile memory systems,https://ieeexplore.ieee.org/abstract/document/9251957/,2020.0,125,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Applying recursive temporal blocking for stencil computations to deeper memory hierarchy,http://www.el.gsic.titech.ac.jp/endo/publication/endo-nvmsa18-rtb.pdf,2018.0,10,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Analyzing and Mitigating the Cost of Persistence in High-Performance Computing Systems,https://search.proquest.com/openview/cceaa91b107df0fd73b53b885e50dab7/1?pq-origsite=gscholar&cbl=18750&diss=y,2020.0,1,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Evaluation of Intel Memory Drive Technology Performance for Computational Astrophysics,https://link.springer.com/chapter/10.1007/978-3-030-36592-9_46,2019.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Missing the forest for the trees: End-to-end ai application performance in edge data centers,https://ieeexplore.ieee.org/abstract/document/9065599/,2020.0,33,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Simurgh: a fully decentralized and secure NVMM user space file system,https://dl.acm.org/doi/abs/10.1145/3458817.3476180,2021.0,20,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Scanns: Towards scalable and concurrent data indexing and searching in high-end computing system,https://ieeexplore.ieee.org/abstract/document/9826114/,2022.0,6,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
UMap: Enabling application-driven optimizations for page management,https://ieeexplore.ieee.org/abstract/document/8946142/,2019.0,35,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
LB-HM: load balance-aware data placement on heterogeneous memory for task-parallel HPC applications,https://dl.acm.org/doi/abs/10.1145/3503221.3508406,2022.0,1,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
A hybrid memory architecture supporting fine-grained data migration,https://link.springer.com/article/10.1007/s11704-023-2675-y,2024.0,8,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
"{ArchTM}:{Architecture-Aware}, high performance transaction for persistent memory",https://www.usenix.org/conference/fast21/presentation/wu-kai,2021.0,31,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
DRAM-less: Hardware acceleration of data processing with new memory,https://ieeexplore.ieee.org/abstract/document/9065582/,2020.0,8,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Atmem: Adaptive data placement in graph applications on heterogeneous memories,https://dl.acm.org/doi/abs/10.1145/3368826.3377922,2020.0,41,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Memory Management and Data Synchronization in Parallel Computing: Reducing System Failures in HPC,https://www.researchgate.net/profile/Taylor-Smith-99/publication/389688603_Memory_Management_and_Data_Synchronization_in_Parallel_Computing_Reducing_System_Failures_in_HPC/links/67cda48e7c5b5569dcb9082a/Memory-Management-and-Data-Synchronization-in-Parallel-Computing-Reducing-System-Failures-in-HPC.pdf,2021.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Optimizing hybrid access virtual memory system using scm/dram unified memory management unit,https://sc19.supercomputing.org/proceedings/tech_poster/poster_files/rpost116s2-file3.pdf,2019.0,2,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Using intel optane devices for in-situ data staging in hpc workflows,https://arxiv.org/abs/1807.09651,2018.0,2,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
BPTree: An optimized index with batch persistence on optane DC PM,https://link.springer.com/chapter/10.1007/978-3-030-73200-4_32,2021.0,6,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Mdev-nvme: Mediated pass-through nvme virtualization solution with adaptive polling,https://ieeexplore.ieee.org/abstract/document/9298840/,2020.0,8,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
CIDR: A cost-effective in-line data reduction system for terabit-per-second scale SSD arrays,https://ieeexplore.ieee.org/abstract/document/8675249/,2019.0,38,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
UMap: An application-oriented user level memory mapping library,https://journals.sagepub.com/doi/abs/10.1177/10943420241303145,2025.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Structure and Features of the Software and Information Environment of the HybriLIT Heterogeneous Platform,https://link.springer.com/chapter/10.1007/978-3-031-80853-1_33,2024.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Rethinking key-value store for byte-addressable optane persistent memory,https://dl.acm.org/doi/abs/10.1145/3489517.3530535,2022.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
The effect of non volatile memory on a distributed storage system,https://ieeexplore.ieee.org/abstract/document/8291857/,2017.0,7,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Bbb: Simplifying persistent programming using battery-backed buffers,https://ieeexplore.ieee.org/abstract/document/9407087/,2021.0,52,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Redesigning high-performance lsm-based key-value stores with persistent cpu caches,https://ieeexplore.ieee.org/abstract/document/10184574/,2023.0,10,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
A Scalable Parallel Computing Framework for Large-Scale Astrophysical Fluid Dynamics Numerical Simulation,https://ieeexplore.ieee.org/abstract/document/9029149/,2019.0,1,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Online application guidance for heterogeneous memory systems,https://dl.acm.org/doi/abs/10.1145/3533855,2022.0,5,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Towards fast crash-consistent cluster checkpointing,https://ieeexplore.ieee.org/abstract/document/9926330/,2022.0,2,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Burger-tree: A three-layer cache-conscious tree index for persistent memory,https://ieeexplore.ieee.org/abstract/document/10074794/,2022.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
TPFS: a high-performance tiered file system for persistent memories and disks,https://dl.acm.org/doi/abs/10.1145/3580280,2023.0,9,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Enhancing Metadata Transfer Efficiency: Unlocking the Potential of DAOS in the ADIOS context,https://dl.acm.org/doi/abs/10.1145/3624062.3624193,2023.0,3,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Libcos: enabling converged HPC and cloud data stores with MPI,https://dl.acm.org/doi/abs/10.1145/3578178.3578236,2023.0,7,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Demystifying the performance of hpc scientific applications on nvm-based memory systems,https://ieeexplore.ieee.org/abstract/document/9139816/,2020.0,26,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Virtual coset coding for encrypted non-volatile memories with multi-level cells,https://ieeexplore.ieee.org/abstract/document/9773199/,2022.0,6,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Freezing time emulating new and faster devices with virtual machines,https://link.springer.com/article/10.1007/s42514-020-00023-y,2020.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Pactree: A high performance persistent range index using pac guidelines,https://dl.acm.org/doi/abs/10.1145/3477132.3483589,2021.0,95,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Cascade lake: Next generation intel xeon scalable processor,https://ieeexplore.ieee.org/abstract/document/8641463/,2019.0,97,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Lock-free high-performance hashing for persistent memory via PM-aware holistic optimization,https://dl.acm.org/doi/abs/10.1145/3561651,2022.0,5,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Optimizing post-copy live migration with system-level checkpoint using fabric-attached memory,https://ieeexplore.ieee.org/abstract/document/8946189/,2019.0,20,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Using bandwidth throttling to quantify application sensitivity to heterogeneous memory,https://ieeexplore.ieee.org/abstract/document/9651166/,2021.0,4,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
A survey on graphic processing unit computing for large‐scale data mining,https://wires.onlinelibrary.wiley.com/doi/abs/10.1002/widm.1232,2018.0,154,"""Optane"" ""High+Performance+Computing""",No,not duplicate,,,
Numa-aware thread migration for high performance nvmm file systems,https://msstconference.org/MSST-history/2020/Papers/16.NUMAaware.pdf,2020.0,12,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
RC-NVM: Enabling symmetric row and column memory accesses for in-memory databases,https://ieeexplore.ieee.org/abstract/document/8327034/,2018.0,28,"""Optane"" ""High+Performance+Computing""",No,duplicate,,,
A quantitative approach for adopting disaggregated memory in hpc systems,https://dl.acm.org/doi/abs/10.1145/3581784.3607108,2023.0,15,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
H2M: exploiting heterogeneous shared memory architectures,https://www.sciencedirect.com/science/article/pii/S0167739X23002029,2023.0,6,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Investigating the Overhead of the REST Protocol When Using Cloud Services for HPC Storage,https://link.springer.com/chapter/10.1007/978-3-030-59851-8_10,2020.0,4,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
The need for precise and efficient memory capacity budgeting,https://dl.acm.org/doi/abs/10.1145/3422575.3422791,2020.0,1,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
High-Performance techniques for big data processing,https://www.sciencedirect.com/science/article/pii/B9780128191545000175,2020.0,7,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Analysis and Optimization of GNN-Based Recommender Systems on Persistent Memory,https://arxiv.org/abs/2207.11918,2022.0,0,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Zng: Architecting gpu multi-processors with new flash for scalable data analysis,https://ieeexplore.ieee.org/abstract/document/9138932/,2020.0,29,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Cori: Dancing to the right beat of periodic data movements over hybrid memory systems,https://ieeexplore.ieee.org/abstract/document/9460495/,2021.0,31,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Studying the Effects of Asynchronous I/O on HPC I/O Patterns,https://ieeexplore.ieee.org/abstract/document/10740888/,2024.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Hyperkv: a high performance concurrent key-value store for persistent memory,https://ieeexplore.ieee.org/abstract/document/9644903/,2021.0,1,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Hemem: Scalable tiered memory management for big data applications and real nvm,https://dl.acm.org/doi/abs/10.1145/3477132.3483550,2021.0,131,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Memory Sandbox: A Versatile Tool for Analyzing and Optimizing HBM Performance in FPGA,https://ieeexplore.ieee.org/abstract/document/10763624/,2024.0,1,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Prosper: Program stack persistence in hybrid memory systems,https://ieeexplore.ieee.org/abstract/document/10476455/,2024.0,1,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Exploring efficient architectures on remote in-memory nvm over rdma,https://dl.acm.org/doi/abs/10.1145/3477004,2021.0,6,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
ecoHMEM: Improving object placement methodology for hybrid memory systems in HPC,https://ieeexplore.ieee.org/abstract/document/9912666/,2022.0,10,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
"Tiered Storage in Modern Key-Value Stores: Performance, Storage-Efficiency, and Cost-Efficiency Considerations",https://ieeexplore.ieee.org/abstract/document/10488241/,2024.0,3,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Indexing on Non-volatile Memory,https://link.springer.com/content/pdf/10.1007/978-3-031-47627-3.pdf,2023.0,4,"""Optane"" ""High+Performance+Computing""",Yes,duplicate,,,
Mamba: Portable array-based abstractions for heterogeneous high-performance systems,https://ieeexplore.ieee.org/abstract/document/9652860/,2021.0,6,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
An experimental setup to evaluate RAPL energy counters for heterogeneous memory,https://dl.acm.org/doi/abs/10.1145/3629526.3645052,2024.0,5,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
Telescope: Profiling Memory Access Patterns at the Terabyte-scale,https://www.usenix.org/sites/default/files/telescope-login_2.pdf,2024.0,0,"""Optane"" ""High+Performance+Computing""",Yes,not duplicate,,,
